"SKU","Product Name","Description","Specifications","Shipping Weight & Dimensions","Main Image"
"AJMPP6GREWH","White Paper Plates, 6"" dia, 100/Pack, 10 Packs/Carton","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 6""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Special Features: 10 Packs of 100
Country Of Origin: US
Carton Weight: 8  lbs.
Carton Pack Quantity: 1000 EA
Pack Quantity: 0
UPC: 076955691051
UNSPSC: 52151502","Weight: 7.5  lbs.
Length: 12.37  in
Height: 6.62  in
Width: 9.87  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/718978.JPG"
"AJMPP7GREWH","White Paper Plates, 7"" dia, 100/Pack, 10 Packs/Carton","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 7""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Special Features: 10 Packs of 100
Country Of Origin: US
Carton Weight: 11  lbs.
Carton Pack Quantity: 1000 EA
Pack Quantity: 0
UPC: 076955733010
UNSPSC: 52151502","Weight: 11  lbs.
Length: 7.75  in
Height: 9.88  in
Width: 11  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/10010.JPG"
"AJMPP9GRAWH","Paper Plates, 9"" dia, White, 100/Pack, 12 Packs/Carton","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Special Features: 12 Packs of 100
Country Of Origin: US
Carton Weight: 19  lbs.
Carton Pack Quantity: 1200 EA
Pack Quantity: 0
UPC: 076955691020
UNSPSC: 52151502","Weight: 19  lbs.
Length: 18  in
Height: 9.48  in
Width: 12.36  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/147123.JPG"
"AJMPP9GRAWHPK","Paper Plates, 9"" dia, White, 100/Pack","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 19  lbs.
Carton Pack Quantity: 12 PK
Pack Quantity: 100 EA
UPC: 076955691020
UNSPSC: 52151502","Weight: 1.583  lbs.
Length: 9  in
Height: 2.13  in
Width: 9  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/147123.JPG"
"AJMRBR30105NPCT","Lawn and Leaf Bags, 30 gal, 1 mil, Brown Kraft, 50/Carton","Heavy-duty bag is versatile for a number of uses from lawn and yard waste to foodservice, office and cafeteria settings. Self-standing bag makes filling easy. Bags are made from durable kraft paper that provides exceptional strength and leak-resistance.","Global Product Type: Lawn/Leaf & Large Trash Bags
Maximum Volume Range: 21 to 30 gal
Scent Indicator: No
Color Family: Brown
Waste Bag Closure Type: Open-Face
Bottom Seal: Star
Flat Pack/Roll: Flat Pack
Commercial/Consumer Use: Consumer Use
Maximum Volume Capacity: 30 gal
Waste Bag Thickness: 1 mil
Waste Bag Material(s): Kraft Paper
Width: 16""
Height: 35""
Color(s): Brown
Grade: Heavy-Duty
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: US
Carton Weight: 30  lbs.
Carton Pack Quantity: 50 EA
Pack Quantity: 0
UPC: 000000000000
UNSPSC: 47121701","Weight: 30  lbs.
Length: 17.125  in
Height: 15.125  in
Width: 14.125  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/715365.JPG"
"AJMPP9GREWHPK","White Paper Plates, 9"" dia, 100/Pack","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Country Of Origin: US
Carton Weight: 16  lbs.
Carton Pack Quantity: 10 PK
Pack Quantity: 100 EA
UPC: 076955691020
UNSPSC: 52151502","Weight: 2  lbs.
Length: 6.1  in
Height: 2.6  in
Width: 6.1  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/10013.JPG"
"AJMPP9GREWH","White Paper Plates, 9"" dia, 100/Pack, 10 Packs/Carton","Affordable white uncoated paper plates. Lightweight design allows plates to be used for multiple purposes.","Global Product Type: Plates
Dinnerware Type: Plate
Material Type: Paper
Shape: Round
Color Family: White
Material(s): Paper
Diameter: 9""
Color(s): White
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Disclaimer Statement: This product was made using wood sourced from a certified managed forest.
Special Features: 10 Packs of 100
Country Of Origin: US
Carton Weight: 16  lbs.
Carton Pack Quantity: 10 PK
Pack Quantity: 0
UPC: 076955691020
UNSPSC: 52151502","Weight: 16  lbs.
Length: 17.875  in
Height: 9.438  in
Width: 11.125  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/10013.JPG"
"ALE65600","Resin Rectangular Folding Table, Square Edge, 72w x 30d x 29h, Platinum","Lightweight and durable folding table for indoor and outdoor use. Legs fold into underside cavity for safe storage and easy transport. Made with blow-molded high-density polyethylene top is dent-, scratch- and water-resistant.","Global Product Type: Multiuse Folding & Nesting Tables
Top Shape: Rectangular
Color Family: Gray
Maximum Weight Capacity: Supports up to 1,000 lbs evenly distributed
Overall Width: 72""
Height (Max): 29""
Top Color: Platinum
Overall Depth: 30""
Top Material: Blow-Molded High-Density Polyethylene
Base/Leg Material: 1"" Tubular Steel
Base Type: (4) Folding Legs
Edge Detail Profile: Square Edge
Product Biodegradability in Days: 0
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 35%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 35%
Special Features: Banquet Tables-Holds up to 1,000 lbs evenly distributed. Square edge.
Country Of Origin: CN
Carton Weight: 36  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167656003
UNSPSC: 56101706","Weight: 36  lbs.
Length: 73  in
Height: 3  in
Width: 31  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/580709.JPG"
"ALE65601","Resin Rectangular Folding Table, Square Edge, 96w x 30d x 29h, Platinum","Lightweight and durable folding table for indoor and outdoor use. Legs fold into underside cavity for safe storage and easy transport. Made with blow-molded high-density polyethylene top is dent-, scratch- and water-resistant.","Global Product Type: Multiuse Folding & Nesting Tables
Top Shape: Rectangular
Color Family: Gray
Maximum Weight Capacity: Supports up to 1,000 lbs evenly distributed
Overall Width: 96""
Height (Max): 29""
Top Color: Platinum
Overall Depth: 30""
Top Material: Blow-Molded High-Density Polyethylene
Base/Leg Material: 1"" Tubular Steel
Base Type: (4) Folding Legs
Edge Detail Profile: Square Edge
Product Biodegradability in Days: 0
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 35%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 35%
Special Features: Banquet Tables—Holds up to 1,000 lbs evenly distributed. Square edge.
Country Of Origin: CN
Carton Weight: 49  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167656010
UNSPSC: 56101706","Weight: 49  lbs.
Length: 97  in
Height: 3  in
Width: 31  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/580722.JPG"
"ALE65603","Banquet Folding Table, Rectangular, Radius Edge, 48w x 24d x 29h, Platinum/Charcoal","Lightweight and durable folding table for indoor and outdoor use. Legs fold into underside cavity for safe storage and easy transport. Made with blow-molded high-density polyethylene top is dent-, scratch- and water-resistant.","Global Product Type: Multiuse Folding & Nesting Tables
Top Shape: Rectangular
Color Family: Gray
Maximum Weight Capacity: Supports up to 1,000 lbs evenly distributed
Overall Width: 48""
Height (Max): 29""
Base Color: Charcoal
Top Color: Platinum
Top Thickness: 2""
Overall Depth: 24""
Top Material: Blow-Molded High-Density Polyethylene
Base/Leg Material: 1"" Tubular Steel
Base Type: (4) Folding Legs
Folded Height: 2""
Edge Detail Profile: Radius Edge
Caster/Glide/Wheel: Four Non-Marring Glides
Product Biodegradability in Days: 0
Pre-Consumer Recycled Content Percent: 35%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 35%
Special Features: Banquet Tables-Holds up to 600 lbs evenly distributed. Square edge.
Country Of Origin: US
Carton Weight: 25  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167001674
UNSPSC: 56101706","Weight: 25  lbs.
Length: 49  in
Height: 3  in
Width: 25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/580710.JPG"
"ALE65604N","Height-Adjustable Personal Folding Table, Rectangular, 25.6"" x 17.7"" x 19"" to 28"", White Top, Dark Gray Legs","Lightweight, durable, compact and infinitely portable, this folding table is ideal for personal use, but it can also seat two in a pinch. Whether you need to accommodate extra guests at parties, you need a temporary worksurface for creating and crafting or you simply need a place to do your homework, the Alera® Personal Folding Table has you covered. Easy to clean, high-density polyethene tabletop is dent- and scratch-resistant. Sturdy and stable, X-style metal base is height-adjustable to accommodate nearly anyone, sitting or standing. Non-marring rubber end caps on each foot protect flooring and carpets. Table folds down completely for easy, space-saving storage.","Global Product Type: Multiuse Folding & Nesting Tables
Top Shape: Rectangular
Color Family: White
Maximum Weight Capacity: 25 lb
Overall Width: 25.6""
Height (Max): 28""
Base Color: Dark Gray
Top Color: White
Top Thickness: 1.75""
Overall Depth: 17.7""
Height (Min): 19""
Top Material: Blow-Molded High-Density Polyethylene (HDPE)
Base/Leg Material: Metal
Base Type: X-Style
Folded Height: 3.5""
Edge Detail Profile: Square Edges,Round Corners
Caster/Glide/Wheel: (4) Non-Marring Rubber End Caps
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 9  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000899
UNSPSC: 48101926","Weight: 9  lbs.
Length: 39.37  in
Height: 2.6  in
Width: 17.95  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/889151.JPG"
"ALEAE23AFM","Alera AdaptivErgo Anti-Fatigue Mat, 19.4 x 33.2, Black","Encourage proper ergonomics and reduce fatigue with this cushioned standing mat. Beveled edge lays flat on the floor to reduce trip hazards. PU-foam provides excellent cushioning while ensuring long-lasting resiliency. Anti-fatigue mat is ideal for use at sit-to-stand workstations, service counters, breakrooms or wherever standing is required. Top surface features a molded grid pattern for enhanced traction. Combine with Alera® AdaptivErgo™ Height Adjustable Tables or Alera® AdaptivErgo™ Lifting desks for even more ergonomic benefits with your sit-to-stand workstations. Easy to clean—just shake loose any captured debris and wipe down.","Global Product Type: Anti Fatigue Mats
Mat Type: Anti-Fatigue Mat
Application: Sit-to-Stand Desks
Width: 19.4""
Length: 33.2""
Mat Style: Rectangular
Material(s): PU Foam
Backing Material: Vinyl
Backing Type: Smooth
Mat Surface: Molded Grid
Shape: Rectangular
Thickness: 0.7""
Color(s): Black
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 40  lbs.
Carton Pack Quantity: 6 EA
Pack Quantity: 0
UPC: 042167200619
UNSPSC: 52101512","Weight: 6.08  lbs.
Length: 34.252  in
Height: 1.49  in
Width: 20.472  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/268087.JPG"
"ALEAD41BME17","Alera Ashdale Ergonomic Fabric Swivel Task Chair, Supports 275 lb, 18.15 to 21.89 Seat Height, Black Seat/Back, Silver Base","Elevate your workspace with this fabric mesh task chair, delivering exceptional value and functionality. The built-in lumbar support takes its cue from the natural curve of your spine, promoting your ergonomic comfort. The adjustable seat height, padded adjustable arms, and recline and tilt controls ensure an optimal position for maintaining proper posture and comfort throughout your workday. The contoured padded seat and the synchro-tilt cable seat plate provide comfort and support throughout the day. The stylish chrome-finish base is durable and long-lasting, and the mesh back gives you easy airflow, helping you feel cool no matter how many deadlines are pressing. The Alera® Ashdale black mesh and fabric task chair is a great value that's perfect for your office.","Global Product Type: Office Chairs
Color Family: Black
Arms Included: Yes
Pneumatic Seat Height Adjustment: Yes
Tilt Tension/Tilt Lock: Yes
Integral Lumbar Support: Yes
Seat Surface Material Family: Mesh
Recommended Application Area(s): General Office & Task
Seat Color: Black
Back Color: Black
Arm Type: T-Bar
Weight Capacity: Supports Up to 275 lb
Seat Glide Mechanism: No
Knee Tilt: Yes
Synchronized Knee Tilt: No
Dual-Action Tilt: No
Posture Lock: No
Multi-Task Control: No
Asynchronous Control: No
Dual-Clutch Posture Control: No
Variable Synchro-Tilt: No
Arm Adjustability: Height
Armrest Color: Black
Armrest Material: Nylon
Distance Between Arms: 18.5""
Overall Width Maximum: 27.4""
Overall Depth Maximum: 26.81""
Overall Height Minimum: 38.78""
Overall Height Maximum: 42.56""
Seat Width Maximum: 19.29""
Seat Depth Maximum: 17.72""
Seat Height Minimum: 18.15""
Seat Height Maximum: 21.89""
Seat Surface Material: Mesh
Back Width Maximum: 17.91""
Back Height Maximum: 22.56""
Back Surface Material: Mesh
Back Surface Material Family: Mesh
Base/Frame Color: Silver
Base/Frame Material(s): Nylon
Caster/Glide Details: Five Nylon Casters
Caster/Glide Surface Texture: Hard
Compatible Flooring Type(s): Carpet,Hard Floor
Book Box Indicator: No
Weight (Fully Assembled): 31.31 lbs
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: CN
Carton Weight: 31  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167001926
UNSPSC: 56101720","Weight: 31.311  lbs.
Length: 28.346  in
Height: 25.591  in
Width: 15.157  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15046066.JPG"
